Frequency (Hz)	Level (dB)
1006.835938	-41.710110
1007.812500	-41.618053
1008.789062	-41.744267
1009.765625	-40.388035
1010.742188	-39.419811
1011.718750	-40.988762
1012.695312	-40.490257
1013.671875	-40.727089
1014.648438	-39.908287
1015.625000	-39.947712
1016.601562	-40.890484
1017.578125	-40.131893
1018.554688	-40.215336
1019.531250	-41.702114
1020.507812	-41.357136
1021.484375	-40.981136
1022.460938	-41.260262
1023.437500	-40.996578
1024.414062	-40.632671
1025.390625	-41.639652
1026.367188	-41.241348
1027.343750	-40.707314
1028.320312	-41.672939
1029.296875	-40.534500
1030.273438	-40.527771
1031.250000	-41.830727
1032.226562	-42.594471
1033.203125	-42.082119
1034.179688	-42.325142
1035.156250	-41.111279
1036.132812	-40.280689
1037.109375	-41.050781
1038.085938	-41.143276
1039.062500	-41.110714
1040.039062	-41.246086
1041.015625	-39.999561
1041.992188	-40.303001
1042.968750	-41.378426
1043.945312	-41.002243
1044.921875	-40.795906
1045.898438	-41.768539
1046.875000	-42.304890
1047.851562	-40.578804
1048.828125	-41.123688
1049.804688	-41.328255
1050.781250	-41.203594
1051.757812	-41.778915
1052.734375	-41.784786
1053.710938	-40.845844
1054.687500	-42.458622
1055.664062	-41.485973
1056.640625	-41.053902
1057.617188	-41.849167
1058.593750	-40.211475
1059.570312	-40.489182
1060.546875	-40.984119
1061.523438	-41.501167
1062.500000	-41.714851
1063.476562	-41.767303
1064.453125	-40.960289
1065.429688	-40.068630
1066.406250	-41.443539
1067.382812	-42.218594
1068.359375	-40.086895
1069.335938	-41.327682
1070.312500	-41.952484
1071.289062	-41.972290
1072.265625	-40.271042
1073.242188	-41.392265
1074.218750	-41.009636
1075.195312	-40.491848
1076.171875	-40.771759
1077.148438	-41.406265
1078.125000	-41.912071
1079.101562	-40.923851
1080.078125	-41.085548
1081.054688	-41.749249
1082.031250	-40.312733
1083.007812	-40.778648
1083.984375	-42.196289
1084.960938	-42.618290
1085.937500	-42.095333
1086.914062	-42.029022
1087.890625	-42.894745
1088.867188	-42.373112
1089.843750	-40.359234
1090.820312	-39.858170
1091.796875	-40.808987
1092.773438	-40.392620
1093.750000	-40.688511
1094.726562	-40.874565
1095.703125	-41.162048
1096.679688	-40.400810
1097.656250	-40.555805
1098.632812	-41.104103
1099.609375	-42.053177
1100.585938	-41.630138
1101.562500	-41.072418
1102.539062	-42.076637
1103.515625	-41.603397
1104.492188	-43.611408
1105.468750	-43.031570
1106.445312	-41.012684
1107.421875	-40.025257
1108.398438	-41.018871
1109.375000	-39.892998
1110.351562	-39.657532
1111.328125	-40.305630
1112.304688	-41.109722
1113.281250	-41.649384
1114.257812	-41.679729
1115.234375	-41.163231
1116.210938	-40.175762
1117.187500	-40.859882
1118.164062	-41.929047
1119.140625	-40.368923
1120.117188	-40.648804
1121.093750	-40.797672
1122.070312	-42.025227
1123.046875	-41.975407
1124.023438	-40.389568
1125.000000	-40.352081
1125.976562	-40.033909
1126.953125	-40.359890
1127.929688	-40.731556
1128.906250	-40.540558
1129.882812	-40.970650
1130.859375	-40.518864
1131.835938	-40.338200
1132.812500	-40.655434
1133.789062	-40.426460
1134.765625	-40.403214
1135.742188	-39.698734
1136.718750	-40.028301
1137.695312	-41.338017
1138.671875	-41.569584
1139.648438	-41.685204
1140.625000	-40.747089
1141.601562	-40.271233
1142.578125	-40.462845
1143.554688	-41.441551
1144.531250	-41.490730
1145.507812	-41.084782
1146.484375	-40.404572
1147.460938	-40.255535
1148.437500	-41.174213
1149.414062	-41.192257
1150.390625	-42.179638
1151.367188	-40.831917
1152.343750	-41.146111
1153.320312	-41.281963
1154.296875	-41.599892
1155.273438	-41.458401
1156.250000	-41.553364
1157.226562	-41.840717
1158.203125	-40.759693
1159.179688	-39.485188
1160.156250	-39.408817
1161.132812	-41.169407
1162.109375	-43.095959
1163.085938	-42.737572
1164.062500	-41.310867
1165.039062	-39.879890
1166.015625	-41.950523
1166.992188	-42.254066
1167.968750	-40.761662
1168.945312	-41.032063
1169.921875	-40.653591
1170.898438	-39.987366
1171.875000	-40.345795
1172.851562	-40.578880
1173.828125	-41.030060
1174.804688	-41.585209
1175.781250	-42.177868
1176.757812	-42.777542
1177.734375	-42.182266
1178.710938	-41.332146
1179.687500	-40.453075
1180.664062	-40.569611
1181.640625	-41.152157
1182.617188	-40.307362
1183.593750	-41.236187
1184.570312	-40.964878
1185.546875	-41.031708
1186.523438	-41.601852
1187.500000	-41.802826
1188.476562	-41.026886
1189.453125	-42.187016
1190.429688	-42.467522
1191.406250	-41.849331
1192.382812	-40.696194
1193.359375	-40.727951
1194.335938	-40.994312
1195.312500	-40.982941
1196.289062	-39.494686
1197.265625	-38.991810
1198.242188	-41.810413
1199.218750	-41.581619
1200.195312	-40.545162
1201.171875	-42.220104
1202.148438	-43.158638
1203.125000	-42.187214
1204.101562	-41.007236
1205.078125	-40.375153
1206.054688	-39.832966
1207.031250	-39.918049
1208.007812	-41.912560
1208.984375	-40.944500
1209.960938	-40.413525
1210.937500	-41.523251
1211.914062	-41.686424
1212.890625	-40.919418
1213.867188	-41.307331
1214.843750	-41.130531
