Frequency (Hz)	Level (dB)
773.437500	-62.018269
774.414062	-60.828335
775.390625	-61.270473
776.367188	-62.229534
777.343750	-59.937859
778.320312	-61.797958
779.296875	-59.783520
780.273438	-58.552814
781.250000	-59.907959
782.226562	-60.947548
783.203125	-61.335938
784.179688	-61.364239
785.156250	-60.064133
786.132812	-57.376816
787.109375	-58.503201
788.085938	-59.159973
789.062500	-57.411285
790.039062	-54.396015
791.015625	-55.783367
791.992188	-57.315121
792.968750	-56.629425
793.945312	-54.587818
794.921875	-54.751884
795.898438	-55.934673
796.875000	-55.812416
797.851562	-57.737690
798.828125	-56.976509
799.804688	-55.359566
800.781250	-55.133804
801.757812	-56.830734
802.734375	-56.704796
803.710938	-55.304993
804.687500	-54.597485
805.664062	-55.939640
806.640625	-57.554024
807.617188	-58.106361
808.593750	-59.428738
809.570312	-56.933475
810.546875	-56.924343
811.523438	-59.526943
812.500000	-58.786964
813.476562	-56.669903
814.453125	-57.835018
815.429688	-58.535149
816.406250	-56.831425
817.382812	-58.074352
818.359375	-61.008034
819.335938	-61.468868
820.312500	-61.358086
821.289062	-60.901859
822.265625	-61.333122
823.242188	-60.740093
824.218750	-65.015091
825.195312	-65.611031
826.171875	-64.422203
827.148438	-62.557308
828.125000	-61.890919
829.101562	-61.108608
830.078125	-62.617290
831.054688	-64.011871
832.031250	-61.782055
833.007812	-61.978947
833.984375	-63.858055
834.960938	-63.661621
835.937500	-63.653797
836.914062	-66.102051
837.890625	-66.311546
838.867188	-65.989525
839.843750	-64.273293
840.820312	-64.217972
841.796875	-65.333580
842.773438	-65.764313
843.750000	-65.307961
844.726562	-65.748772
845.703125	-65.292229
846.679688	-65.605782
847.656250	-68.263680
848.632812	-66.804085
849.609375	-67.516502
850.585938	-68.926888
851.562500	-68.298218
852.539062	-67.238701
853.515625	-67.650757
854.492188	-67.989883
855.468750	-68.486267
856.445312	-66.536911
857.421875	-68.046089
858.398438	-67.744087
859.375000	-66.465286
860.351562	-68.506714
861.328125	-66.848869
862.304688	-66.400337
863.281250	-68.542358
864.257812	-69.113251
865.234375	-67.052658
866.210938	-65.793953
867.187500	-65.399902
868.164062	-65.956314
869.140625	-67.472855
870.117188	-66.970139
871.093750	-66.890549
872.070312	-67.026573
873.046875	-66.255508
874.023438	-68.086792
875.000000	-70.418022
875.976562	-67.458328
876.953125	-67.069344
877.929688	-67.957924
878.906250	-69.879921
879.882812	-70.584686
880.859375	-70.425697
881.835938	-68.692871
882.812500	-68.782280
883.789062	-70.232025
884.765625	-70.623299
885.742188	-69.981720
886.718750	-71.163109
887.695312	-71.436302
888.671875	-70.542397
889.648438	-69.371002
890.625000	-69.496529
891.601562	-68.993980
892.578125	-68.771477
893.554688	-69.674149
894.531250	-69.350296
895.507812	-67.158821
896.484375	-67.778122
897.460938	-68.828148
898.437500	-70.967499
899.414062	-68.398705
900.390625	-67.944885
901.367188	-69.725883
902.343750	-68.742043
903.320312	-70.538612
904.296875	-69.640045
905.273438	-68.941757
906.250000	-68.610191
907.226562	-68.742317
908.203125	-69.953705
909.179688	-70.747116
910.156250	-70.575142
911.132812	-71.069092
912.109375	-71.636040
913.085938	-72.073471
914.062500	-70.019844
915.039062	-69.076859
916.015625	-68.373360
916.992188	-69.173584
917.968750	-69.088142
918.945312	-70.942978
919.921875	-72.140282
920.898438	-70.574776
921.875000	-69.786217
922.851562	-73.156471
923.828125	-72.923668
924.804688	-71.265869
925.781250	-69.435577
926.757812	-68.099884
927.734375	-68.711586
928.710938	-70.976768
929.687500	-70.215775
930.664062	-70.050339
931.640625	-71.052406
932.617188	-71.714363
933.593750	-72.542831
934.570312	-70.085487
935.546875	-68.863724
936.523438	-69.071396
937.500000	-67.801529
938.476562	-69.604874
939.453125	-70.314789
940.429688	-69.679863
941.406250	-69.313446
942.382812	-69.792061
943.359375	-70.633034
944.335938	-70.211777
945.312500	-71.076637
946.289062	-70.548523
947.265625	-69.926422
948.242188	-71.280151
949.218750	-70.344467
950.195312	-69.096771
951.171875	-69.629448
952.148438	-70.691933
953.125000	-70.397377
954.101562	-70.382408
955.078125	-71.251564
956.054688	-70.198372
957.031250	-72.071007
958.007812	-72.409958
958.984375	-68.401421
959.960938	-68.944824
960.937500	-69.301697
961.914062	-69.087303
962.890625	-69.462204
963.867188	-69.157295
964.843750	-68.311661
965.820312	-66.941566
966.796875	-66.867332
967.773438	-68.027252
968.750000	-70.290207
969.726562	-67.377502
970.703125	-67.723938
971.679688	-68.230698
972.656250	-68.034248
973.632812	-69.272331
974.609375	-69.545761
975.585938	-67.895103
976.562500	-66.943512
977.539062	-68.421143
978.515625	-69.137543
979.492188	-66.260185
980.468750	-68.066559
981.445312	-69.385452
982.421875	-69.096779
983.398438	-71.289612
984.375000	-70.124802
985.351562	-68.324669
986.328125	-66.693146
987.304688	-68.091805
988.281250	-66.825462
989.257812	-68.298874
990.234375	-68.885887
991.210938	-70.377831
992.187500	-68.503319
993.164062	-67.970383
994.140625	-67.075394
995.117188	-67.365700
996.093750	-66.512505
997.070312	-66.399986
998.046875	-65.733765
999.023438	-67.706902
1000.000000	-68.146133
1000.976562	-68.864113
1001.953125	-65.869972
1002.929688	-65.466660
1003.906250	-65.930107
1004.882812	-66.253448
1005.859375	-66.175323
1006.835938	-66.234734
1007.812500	-65.498474
1008.789062	-65.693871
1009.765625	-64.383072
1010.742188	-62.799503
1011.718750	-64.501976
