Frequency (Hz)	Level (dB)
2207.031250	-38.786549
2210.937500	-38.769276
2214.843750	-39.059544
2218.750000	-39.314342
2222.656250	-39.801189
2226.562500	-41.056988
2230.468750	-41.409035
2234.375000	-42.894302
2238.281250	-43.526699
2242.187500	-43.943501
2246.093750	-44.740067
2250.000000	-44.794205
2253.906250	-45.615772
2257.812500	-45.923214
2261.718750	-46.343742
2265.625000	-45.822136
2269.531250	-46.058960
2273.437500	-46.252731
2277.343750	-46.181324
2281.250000	-46.014381
2285.156250	-45.804607
2289.062500	-45.406025
2292.968750	-44.402416
2296.875000	-44.567223
2300.781250	-43.640015
2304.687500	-42.932869
2308.593750	-42.378410
2312.500000	-41.416546
2316.406250	-40.585094
2320.312500	-39.467445
2324.218750	-38.367416
2328.125000	-36.988693
2332.031250	-36.669117
2335.937500	-37.019047
2339.843750	-36.837799
2343.750000	-37.531208
2347.656250	-37.772495
2351.562500	-38.247681
2355.468750	-39.163406
2359.375000	-40.353832
2363.281250	-40.177925
2367.187500	-40.687595
2371.093750	-40.509537
2375.000000	-42.080219
2378.906250	-43.318401
2382.812500	-43.148708
2386.718750	-43.699089
2390.625000	-44.202457
2394.531250	-43.964375
2398.437500	-44.548645
2402.343750	-44.380112
2406.250000	-45.014614
2410.156250	-45.403202
2414.062500	-44.586830
2417.968750	-44.076111
2421.875000	-44.509529
2425.781250	-44.720703
2429.687500	-44.115074
2433.593750	-44.080147
2437.500000	-43.715336
2441.406250	-43.532623
2445.312500	-42.757156
2449.218750	-41.565113
2453.125000	-40.663025
2457.031250	-40.053589
2460.937500	-39.164494
2464.843750	-37.511150
2468.750000	-37.896877
2472.656250	-37.117401
2476.562500	-37.210625
2480.468750	-37.087120
2484.375000	-37.251740
2488.281250	-37.418827
2492.187500	-38.401062
2496.093750	-38.629478
2500.000000	-38.971931
2503.906250	-39.237366
2507.812500	-40.153294
2511.718750	-40.792889
2515.625000	-41.677097
2519.531250	-42.420826
2523.437500	-43.007679
2527.343750	-43.052608
2531.250000	-43.553238
2535.156250	-44.640156
2539.062500	-44.492325
2542.968750	-44.711155
2546.875000	-45.085503
2550.781250	-44.417324
2554.687500	-44.795151
2558.593750	-44.747940
2562.500000	-45.048996
2566.406250	-44.650162
2570.312500	-44.057487
2574.218750	-44.208080
2578.125000	-42.889481
2582.031250	-42.657429
2585.937500	-42.566330
2589.843750	-41.673836
2593.750000	-40.401569
2597.656250	-38.837276
2601.562500	-38.824856
2605.468750	-37.844494
2609.375000	-36.771210
2613.281250	-36.560669
2617.187500	-36.892113
2621.093750	-37.013512
2625.000000	-38.165657
2628.906250	-38.245155
2632.812500	-38.546116
2636.718750	-39.949512
2640.625000	-39.649563
2644.531250	-39.378590
2648.437500	-40.314022
2652.343750	-40.759716
2656.250000	-41.096031
2660.156250	-42.315304
2664.062500	-43.491550
2667.968750	-43.647621
2671.875000	-44.130020
2675.781250	-45.351894
2679.687500	-45.218090
2683.593750	-45.972301
2687.500000	-45.643738
2691.406250	-45.668434
2695.312500	-45.533989
2699.218750	-45.404522
2703.125000	-45.016384
2707.031250	-44.789669
2710.937500	-44.413582
2714.843750	-44.173119
2718.750000	-43.828873
2722.656250	-43.250504
2726.562500	-42.110065
2730.468750	-41.516968
2734.375000	-40.632523
2738.281250	-39.122478
2742.187500	-39.057590
2746.093750	-37.315582
2750.000000	-36.935303
2753.906250	-36.780983
2757.812500	-37.131649
2761.718750	-37.425945
2765.625000	-38.481644
2769.531250	-38.842064
2773.437500	-39.685997
2777.343750	-40.376427
2781.250000	-41.463352
2785.156250	-41.905006
2789.062500	-42.728935
2792.968750	-42.613735
2796.875000	-42.485985
2800.781250	-43.487476
2804.687500	-44.496693
2808.593750	-45.003822
2812.500000	-45.551052
2816.406250	-45.574604
2820.312500	-44.945377
2824.218750	-45.397804
2828.125000	-46.282364
2832.031250	-45.359383
2835.937500	-46.129021
2839.843750	-46.149139
2843.750000	-45.477150
2847.656250	-45.285782
2851.562500	-44.842113
2855.468750	-44.076622
2859.375000	-43.968410
2863.281250	-42.629349
2867.187500	-42.160275
2871.093750	-41.173889
2875.000000	-40.347328
2878.906250	-39.173809
2882.812500	-37.599888
2886.718750	-37.755272
2890.625000	-38.118366
2894.531250	-38.174137
2898.437500	-38.354549
2902.343750	-38.960411
2906.250000	-40.080318
2910.156250	-40.648209
2914.062500	-40.935478
2917.968750	-41.290611
2921.875000	-41.698483
2925.781250	-41.725689
2929.687500	-42.452991
2933.593750	-43.901154
2937.500000	-43.667694
2941.406250	-43.824879
2945.312500	-44.170139
2949.218750	-44.697315
2953.125000	-44.953281
2957.031250	-46.027256
2960.937500	-45.928600
2964.843750	-45.748486
2968.750000	-46.317768
2972.656250	-46.718117
2976.562500	-45.902134
2980.468750	-45.945122
2984.375000	-45.944016
2988.281250	-45.308388
2992.187500	-44.503601
2996.093750	-44.980469
3000.000000	-43.431129
3003.906250	-43.225788
3007.812500	-41.474133
3011.718750	-40.334644
3015.625000	-39.998852
3019.531250	-39.103336
3023.437500	-38.901863
3027.343750	-38.412567
3031.250000	-39.257576
3035.156250	-39.201038
3039.062500	-39.541348
3042.968750	-40.257736
3046.875000	-41.078564
3050.781250	-40.970482
3054.687500	-41.739361
3058.593750	-41.883282
3062.500000	-42.051582
3066.406250	-42.678425
3070.312500	-42.567806
3074.218750	-43.226315
3078.125000	-43.783539
3082.031250	-43.723133
3085.937500	-45.169670
3089.843750	-46.031445
3093.750000	-45.834782
3097.656250	-45.524269
3101.562500	-45.586311
3105.468750	-45.857883
3109.375000	-46.346451
3113.281250	-45.760197
3117.187500	-46.043686
3121.093750	-45.481834
3125.000000	-45.014015
3128.906250	-45.365658
3132.812500	-44.413898
3136.718750	-43.594463
3140.625000	-43.015732
3144.531250	-42.066402
3148.437500	-40.930046
3152.343750	-40.045746
3156.250000	-38.280491
3160.156250	-38.607868
3164.062500	-38.945538
3167.968750	-38.614079
3171.875000	-38.792244
3175.781250	-39.524220
3179.687500	-39.353924
3183.593750	-39.828045
3187.500000	-39.372868
3191.406250	-40.111153
3195.312500	-41.366501
3199.218750	-41.335869
3203.125000	-41.516689
3207.031250	-41.852692
3210.937500	-41.648682
3214.843750	-42.763599
3218.750000	-43.425053
3222.656250	-43.704254
3226.562500	-45.089802
3230.468750	-44.943756
3234.375000	-45.429539
3238.281250	-46.288612
3242.187500	-45.071404
3246.093750	-45.849491
3250.000000	-45.222816
3253.906250	-45.045650
3257.812500	-45.230328
3261.718750	-45.325817
3265.625000	-44.048145
3269.531250	-44.382259
3273.437500	-44.107494
3277.343750	-42.671024
3281.250000	-41.566502
3285.156250	-40.957794
3289.062500	-39.875034
3292.968750	-39.192764
3296.875000	-38.377087
3300.781250	-37.849007
3304.687500	-38.199520
3308.593750	-38.973072
3312.500000	-38.970871
3316.406250	-39.598957
3320.312500	-40.074432
3324.218750	-39.957504
3328.125000	-40.303265
3332.031250	-41.037445
3335.937500	-40.791561
3339.843750	-40.459892
3343.750000	-41.715950
3347.656250	-41.767269
3351.562500	-42.601833
3355.468750	-42.579613
3359.375000	-43.455170
3363.281250	-44.219070
3367.187500	-44.011646
3371.093750	-44.332882
3375.000000	-45.035213
3378.906250	-44.948139
3382.812500	-44.904968
3386.718750	-44.544617
3390.625000	-45.463493
3394.531250	-45.297382
3398.437500	-44.850662
3402.343750	-43.974495
3406.250000	-42.951950
3410.156250	-41.594494
3414.062500	-42.336479
3417.968750	-40.824539
3421.875000	-40.533646
3425.781250	-39.089245
3429.687500	-38.605030
3433.593750	-37.334408
3437.500000	-36.879040
3441.406250	-37.013035
3445.312500	-37.867569
3449.218750	-37.945538
3453.125000	-39.315189
3457.031250	-38.765141
3460.937500	-39.011921
3464.843750	-38.930309
3468.750000	-38.949482
3472.656250	-39.628662
3476.562500	-40.182354
3480.468750	-40.299538
3484.375000	-40.868782
3488.281250	-40.286930
3492.187500	-41.947346
3496.093750	-41.876995
3500.000000	-42.099010
3503.906250	-43.037086
3507.812500	-43.687904
3511.718750	-44.115101
3515.625000	-43.722633
3519.531250	-44.030006
3523.437500	-43.461281
3527.343750	-43.877567
3531.250000	-43.960716
3535.156250	-42.677429
3539.062500	-42.832314
