Frequency (Hz)	Level (dB)
915.039062	-67.583954
916.015625	-67.936729
916.992188	-66.162376
917.968750	-66.843910
918.945312	-67.794662
919.921875	-68.566162
920.898438	-68.057549
921.875000	-67.832207
922.851562	-68.446297
923.828125	-69.663101
924.804688	-69.569603
925.781250	-68.733772
926.757812	-68.298538
927.734375	-67.979698
928.710938	-68.890045
929.687500	-68.626793
930.664062	-69.209351
931.640625	-69.551079
932.617188	-69.337181
933.593750	-71.093979
934.570312	-69.630783
935.546875	-69.039276
936.523438	-68.639847
937.500000	-67.750793
938.476562	-68.146019
939.453125	-69.432983
940.429688	-68.715370
941.406250	-69.753815
942.382812	-69.694740
943.359375	-70.965446
944.335938	-70.688118
945.312500	-70.572342
946.289062	-71.192009
947.265625	-70.965073
948.242188	-71.679749
949.218750	-71.328316
950.195312	-69.874161
951.171875	-69.848122
952.148438	-71.070045
953.125000	-71.245743
954.101562	-71.768196
955.078125	-71.324608
956.054688	-70.618217
957.031250	-71.736038
958.007812	-71.616730
958.984375	-70.555351
959.960938	-70.979736
960.937500	-70.749352
961.914062	-69.879913
962.890625	-70.562256
963.867188	-69.965172
964.843750	-68.659462
965.820312	-68.726387
966.796875	-69.060127
967.773438	-70.204994
968.750000	-71.882233
969.726562	-69.702759
970.703125	-69.165390
971.679688	-69.940849
972.656250	-70.363876
973.632812	-70.943329
974.609375	-71.214729
975.585938	-70.877495
976.562500	-70.242287
977.539062	-69.835274
978.515625	-70.817039
979.492188	-69.789833
980.468750	-71.446564
981.445312	-71.706581
982.421875	-71.251091
983.398438	-71.327339
984.375000	-71.711571
985.351562	-70.570175
986.328125	-70.150436
987.304688	-71.574242
988.281250	-71.233711
989.257812	-72.282310
990.234375	-71.567825
991.210938	-72.359123
992.187500	-73.038780
993.164062	-72.249054
994.140625	-70.725525
995.117188	-70.632477
996.093750	-69.722282
997.070312	-70.511642
998.046875	-71.780510
999.023438	-72.705566
1000.000000	-72.250587
1000.976562	-72.296501
1001.953125	-72.125290
1002.929688	-72.548943
1003.906250	-70.995438
1004.882812	-70.484810
1005.859375	-72.373962
1006.835938	-71.919502
1007.812500	-71.526031
1008.789062	-71.458199
1009.765625	-70.260155
1010.742188	-69.903320
1011.718750	-70.501160
1012.695312	-70.582123
1013.671875	-70.772873
1014.648438	-70.433189
1015.625000	-69.753014
1016.601562	-71.351608
1017.578125	-70.372574
1018.554688	-69.820099
1019.531250	-70.937729
1020.507812	-70.454536
1021.484375	-70.824638
1022.460938	-71.489754
1023.437500	-71.212189
1024.414062	-70.308662
1025.390625	-71.101601
1026.367188	-71.723480
1027.343750	-71.280876
1028.320312	-70.815750
1029.296875	-70.178612
1030.273438	-70.512833
1031.250000	-71.138626
1032.226562	-72.087273
1033.203125	-71.994583
1034.179688	-71.538864
1035.156250	-70.405411
1036.132812	-69.991066
1037.109375	-70.528389
1038.085938	-70.194466
1039.062500	-70.332642
1040.039062	-69.801872
1041.015625	-69.463005
1041.992188	-69.461037
1042.968750	-70.336220
1043.945312	-70.009178
1044.921875	-70.302437
1045.898438	-70.536453
1046.875000	-70.785187
1047.851562	-68.982590
1048.828125	-69.358414
1049.804688	-69.524017
1050.781250	-69.669960
1051.757812	-70.259964
1052.734375	-70.543373
1053.710938	-69.591049
1054.687500	-69.577171
1055.664062	-68.773598
1056.640625	-68.581566
1057.617188	-70.090256
1058.593750	-68.480766
1059.570312	-68.078766
1060.546875	-68.908981
1061.523438	-69.100098
1062.500000	-69.297523
1063.476562	-69.947189
1064.453125	-68.625816
1065.429688	-67.741768
1066.406250	-68.604195
1067.382812	-69.112862
1068.359375	-67.548691
1069.335938	-68.211311
1070.312500	-68.505753
1071.289062	-69.006638
1072.265625	-67.296524
1073.242188	-67.791428
1074.218750	-68.558754
1075.195312	-67.571297
1076.171875	-67.165573
1077.148438	-67.530327
1078.125000	-68.186028
1079.101562	-67.327675
1080.078125	-67.209274
1081.054688	-67.941086
1082.031250	-66.380798
1083.007812	-67.444679
1083.984375	-67.953941
1084.960938	-67.408051
1085.937500	-66.838921
1086.914062	-66.970406
1087.890625	-67.247406
1088.867188	-67.111549
1089.843750	-65.260521
1090.820312	-64.768402
1091.796875	-65.294563
1092.773438	-64.866447
1093.750000	-65.100487
1094.726562	-65.034843
1095.703125	-65.515160
1096.679688	-64.168312
1097.656250	-63.991623
1098.632812	-64.984482
1099.609375	-65.819305
1100.585938	-63.986591
1101.562500	-64.163040
1102.539062	-65.345360
1103.515625	-64.272011
1104.492188	-65.118484
1105.468750	-65.257278
1106.445312	-63.523743
1107.421875	-62.781395
1108.398438	-63.336494
1109.375000	-61.566437
1110.351562	-61.575855
1111.328125	-62.088139
1112.304688	-61.503540
1113.281250	-62.259041
1114.257812	-62.778244
1115.234375	-61.750881
1116.210938	-60.726898
1117.187500	-60.861626
1118.164062	-61.889217
1119.140625	-59.840405
1120.117188	-60.237679
1121.093750	-60.002193
1122.070312	-61.017250
1123.046875	-60.317608
1124.023438	-59.220669
1125.000000	-59.718380
1125.976562	-58.543720
1126.953125	-58.393955
1127.929688	-58.167313
1128.906250	-57.299458
1129.882812	-57.723049
1130.859375	-56.822617
1131.835938	-56.539833
1132.812500	-55.935535
1133.789062	-56.108192
1134.765625	-55.532429
1135.742188	-54.904858
1136.718750	-55.294960
1137.695312	-56.210804
1138.671875	-56.245922
1139.648438	-55.262428
1140.625000	-54.214512
1141.601562	-54.089886
1142.578125	-54.795227
1143.554688	-54.984131
1144.531250	-54.661819
1145.507812	-54.755970
1146.484375	-54.846924
1147.460938	-54.480801
1148.437500	-54.401642
1149.414062	-55.071224
1150.390625	-55.681862
1151.367188	-55.150997
1152.343750	-55.292953
1153.320312	-56.489979
1154.296875	-56.706333
1155.273438	-57.314823
1156.250000	-57.200077
1157.226562	-57.504116
1158.203125	-56.893551
1159.179688	-56.555691
1160.156250	-56.186817
1161.132812	-58.098579
1162.109375	-60.059269
1163.085938	-59.981880
1164.062500	-59.077217
1165.039062	-58.261410
1166.015625	-60.288616
1166.992188	-60.971310
1167.968750	-60.372578
1168.945312	-60.180702
1169.921875	-60.181004
1170.898438	-60.500710
1171.875000	-60.616009
1172.851562	-61.504662
1173.828125	-62.019306
1174.804688	-63.326736
1175.781250	-62.942806
1176.757812	-64.021065
1177.734375	-63.470451
1178.710938	-63.231350
1179.687500	-62.323795
1180.664062	-61.917606
1181.640625	-63.381420
1182.617188	-63.087307
1183.593750	-63.810116
1184.570312	-63.759514
1185.546875	-64.099953
1186.523438	-64.167076
1187.500000	-64.562759
1188.476562	-64.627739
1189.453125	-65.952927
1190.429688	-66.111984
1191.406250	-65.306747
1192.382812	-65.068573
1193.359375	-65.416145
1194.335938	-65.046074
1195.312500	-64.953636
1196.289062	-64.181000
1197.265625	-64.057594
