Frequency (Hz)	Level (dB)
656.250000	-70.498901
657.226562	-70.198044
658.203125	-69.656090
659.179688	-69.394295
660.156250	-70.184052
661.132812	-69.244034
662.109375	-69.890656
663.085938	-70.254318
664.062500	-69.615494
665.039062	-69.343735
666.015625	-69.336777
666.992188	-68.115837
667.968750	-67.888145
668.945312	-67.086464
669.921875	-67.716827
670.898438	-67.641151
671.875000	-66.922585
672.851562	-67.743019
673.828125	-67.419380
674.804688	-67.976768
675.781250	-68.350792
676.757812	-67.786018
677.734375	-67.246498
678.710938	-65.931534
679.687500	-66.338753
680.664062	-67.316986
681.640625	-66.276741
682.617188	-65.927383
683.593750	-65.727791
684.570312	-66.144852
685.546875	-65.030998
686.523438	-64.364563
687.500000	-65.086578
688.476562	-64.993637
689.453125	-64.583427
690.429688	-63.532227
691.406250	-64.969849
692.382812	-63.694439
693.359375	-64.079948
694.335938	-64.960503
695.312500	-63.828369
696.289062	-63.398312
697.265625	-62.145206
698.242188	-62.837891
699.218750	-62.182030
700.195312	-62.765995
701.171875	-62.389595
702.148438	-61.534328
703.125000	-61.567951
704.101562	-62.179668
705.078125	-61.928638
706.054688	-61.562119
707.031250	-61.874531
708.007812	-60.700626
708.984375	-60.521606
709.960938	-58.907051
710.937500	-58.028130
711.914062	-58.769337
712.890625	-59.355885
713.867188	-60.142307
714.843750	-60.219009
715.820312	-58.467834
716.796875	-58.697350
717.773438	-58.514267
718.750000	-58.215591
719.726562	-57.549278
720.703125	-57.899284
721.679688	-58.476765
722.656250	-58.316105
723.632812	-57.673210
724.609375	-57.541294
725.585938	-57.356060
726.562500	-57.129372
727.539062	-57.722977
728.515625	-59.170025
729.492188	-57.536903
730.468750	-57.199825
731.445312	-57.654629
732.421875	-59.422672
733.398438	-59.036270
734.375000	-58.393494
735.351562	-59.634075
736.328125	-60.124947
737.304688	-60.375599
738.281250	-59.606819
739.257812	-60.105335
740.234375	-61.035812
741.210938	-60.219505
742.187500	-61.710377
743.164062	-62.253731
744.140625	-60.852997
745.117188	-61.770962
746.093750	-63.882206
747.070312	-62.982433
748.046875	-62.915222
749.023438	-64.164940
750.000000	-64.291389
750.976562	-65.179558
751.953125	-64.301880
752.929688	-64.361992
753.906250	-64.176498
754.882812	-64.387810
755.859375	-65.411888
756.835938	-64.273026
757.812500	-64.783081
758.789062	-65.619736
759.765625	-65.129669
760.742188	-64.873505
761.718750	-65.311584
762.695312	-66.095398
763.671875	-65.078186
764.648438	-64.926392
765.625000	-65.747597
766.601562	-66.015427
767.578125	-66.444626
768.554688	-66.736198
769.531250	-65.425102
770.507812	-65.350441
771.484375	-66.568817
772.460938	-67.129730
773.437500	-66.761841
774.414062	-67.235237
775.390625	-68.113625
776.367188	-68.288391
777.343750	-66.829842
778.320312	-69.333084
779.296875	-68.137558
780.273438	-68.353081
781.250000	-69.766678
782.226562	-69.782104
783.203125	-68.924896
784.179688	-68.815491
785.156250	-68.680542
786.132812	-68.937721
787.109375	-69.819016
788.085938	-68.725067
789.062500	-67.496605
790.039062	-66.244629
791.015625	-67.531586
791.992188	-69.780655
792.968750	-69.025032
793.945312	-69.223389
794.921875	-68.356628
795.898438	-69.654099
796.875000	-69.526970
797.851562	-69.138008
798.828125	-69.592850
799.804688	-69.338272
800.781250	-68.276413
801.757812	-69.181908
802.734375	-69.375160
803.710938	-68.822395
804.687500	-69.272552
805.664062	-70.717834
806.640625	-71.370499
807.617188	-71.200325
808.593750	-70.457268
809.570312	-69.317337
810.546875	-69.944984
811.523438	-70.022278
812.500000	-70.982719
813.476562	-70.621651
814.453125	-71.496376
815.429688	-71.085938
816.406250	-69.413094
817.382812	-70.468086
818.359375	-71.896461
819.335938	-72.294106
820.312500	-71.763084
821.289062	-71.449196
822.265625	-72.241661
823.242188	-72.084236
824.218750	-72.281105
825.195312	-71.838394
826.171875	-71.957916
827.148438	-72.575172
828.125000	-71.718773
829.101562	-71.660645
830.078125	-72.520332
831.054688	-73.016876
832.031250	-71.079208
833.007812	-71.626900
833.984375	-72.906036
834.960938	-72.545189
835.937500	-72.805214
836.914062	-72.730873
837.890625	-72.474648
838.867188	-73.343117
839.843750	-72.610008
840.820312	-73.272011
841.796875	-73.588699
842.773438	-73.005623
843.750000	-72.985802
844.726562	-72.522850
845.703125	-72.327209
846.679688	-73.073997
847.656250	-72.956711
848.632812	-72.264915
849.609375	-72.713051
850.585938	-72.919731
851.562500	-72.994690
852.539062	-73.153648
853.515625	-73.887077
854.492188	-73.573151
855.468750	-74.437531
856.445312	-73.525230
857.421875	-73.290161
858.398438	-72.277733
859.375000	-72.985191
860.351562	-73.528084
861.328125	-72.571632
862.304688	-72.709824
863.281250	-73.258446
864.257812	-72.430977
865.234375	-72.962822
866.210938	-72.672348
867.187500	-72.496231
868.164062	-72.382599
869.140625	-73.632423
870.117188	-73.088326
871.093750	-73.710205
872.070312	-72.728806
873.046875	-71.998711
874.023438	-73.191635
875.000000	-73.884476
875.976562	-72.993416
876.953125	-72.426292
877.929688	-72.591057
878.906250	-73.508713
879.882812	-74.610146
880.859375	-75.188675
881.835938	-74.559547
882.812500	-73.919060
883.789062	-74.470100
884.765625	-74.559906
885.742188	-74.332939
886.718750	-74.433907
887.695312	-74.819954
888.671875	-73.785118
889.648438	-72.890587
890.625000	-73.862610
891.601562	-73.604774
892.578125	-73.161255
893.554688	-73.374146
894.531250	-73.207214
895.507812	-71.996155
896.484375	-73.282639
897.460938	-73.642403
898.437500	-74.341797
899.414062	-73.879799
900.390625	-73.472672
901.367188	-73.804527
902.343750	-72.708542
903.320312	-73.456291
904.296875	-72.908127
905.273438	-72.368790
906.250000	-73.081978
907.226562	-73.689041
908.203125	-74.387230
909.179688	-73.939842
910.156250	-73.465698
911.132812	-73.275208
912.109375	-74.090340
913.085938	-73.308380
914.062500	-72.825523
915.039062	-73.976677
916.015625	-73.808372
916.992188	-72.419968
917.968750	-72.917450
918.945312	-74.406044
919.921875	-75.605667
920.898438	-73.531998
921.875000	-73.515587
922.851562	-74.172447
923.828125	-74.985130
924.804688	-74.743286
925.781250	-73.759209
926.757812	-72.688881
927.734375	-73.178719
928.710938	-73.701538
929.687500	-73.240967
930.664062	-73.845825
931.640625	-74.147972
932.617188	-74.101883
933.593750	-74.801468
934.570312	-73.960114
935.546875	-72.976448
936.523438	-72.661217
937.500000	-71.942970
938.476562	-71.802155
939.453125	-72.890137
940.429688	-72.728615
941.406250	-72.944618
942.382812	-72.727463
943.359375	-74.122543
944.335938	-73.355980
945.312500	-73.429199
946.289062	-73.539223
947.265625	-73.588387
948.242188	-74.800438
949.218750	-73.859673
950.195312	-72.095673
951.171875	-72.005478
952.148438	-73.028358
953.125000	-73.733398
954.101562	-74.327766
955.078125	-73.417755
956.054688	-72.359779
957.031250	-73.748672
958.007812	-74.032654
958.984375	-72.497139
959.960938	-72.464767
960.937500	-72.568878
961.914062	-71.874535
962.890625	-71.998375
963.867188	-71.613953
964.843750	-70.116325
965.820312	-69.814308
966.796875	-69.858719
967.773438	-71.075272
968.750000	-73.615707
969.726562	-70.585228
970.703125	-70.479851
971.679688	-71.084579
972.656250	-71.009171
973.632812	-71.791039
974.609375	-71.750877
975.585938	-71.485352
976.562500	-70.433731
977.539062	-70.040840
978.515625	-70.953949
979.492188	-70.043213
980.468750	-71.478912
981.445312	-71.637390
982.421875	-71.053230
983.398438	-71.357796
984.375000	-71.948280
985.351562	-70.089546
986.328125	-69.525642
987.304688	-70.872185
988.281250	-69.993416
989.257812	-70.650856
990.234375	-70.872406
991.210938	-71.388321
992.187500	-71.722214
993.164062	-71.585999
994.140625	-69.567986
995.117188	-69.637146
996.093750	-69.022064
997.070312	-69.367798
998.046875	-69.984589
999.023438	-71.311417
1000.000000	-71.051979
1000.976562	-70.908775
1001.953125	-70.410355
1002.929688	-70.436081
1003.906250	-68.566551
1004.882812	-68.817451
1005.859375	-70.198692
1006.835938	-69.702171
1007.812500	-69.403229
1008.789062	-69.348732
1009.765625	-68.575226
1010.742188	-67.382034
1011.718750	-68.070900
1012.695312	-67.875916
1013.671875	-67.972336
1014.648438	-67.243546
1015.625000	-67.140030
1016.601562	-68.907837
1017.578125	-67.514877
1018.554688	-67.095772
1019.531250	-68.430695
1020.507812	-67.487984
1021.484375	-67.490868
1022.460938	-67.595123
1023.437500	-67.405106
1024.414062	-66.891739
1025.390625	-67.526199
1026.367188	-67.618629
1027.343750	-66.971115
1028.320312	-67.514481
1029.296875	-66.261101
1030.273438	-66.207306
1031.250000	-66.605881
1032.226562	-67.330750
1033.203125	-67.615211
1034.179688	-66.825752
1035.156250	-65.632774
1036.132812	-65.018341
1037.109375	-65.139862
1038.085938	-65.066063
1039.062500	-65.088646
1040.039062	-64.870926
1041.015625	-64.517616
1041.992188	-64.079056
1042.968750	-64.391045
1043.945312	-64.570320
1044.921875	-64.737160
1045.898438	-65.033020
1046.875000	-64.867226
1047.851562	-63.015572
1048.828125	-63.113831
1049.804688	-63.015015
1050.781250	-63.026340
1051.757812	-63.635731
1052.734375	-63.338604
1053.710938	-62.571720
1054.687500	-63.284405
1055.664062	-62.254345
1056.640625	-61.684284
1057.617188	-63.619564
1058.593750	-61.054066
1059.570312	-60.589931
1060.546875	-60.988377
1061.523438	-61.321323
1062.500000	-61.342720
1063.476562	-61.289127
1064.453125	-60.014545
1065.429688	-58.932056
1066.406250	-60.065090
1067.382812	-60.486874
1068.359375	-58.549286
1069.335938	-58.977455
1070.312500	-59.460499
