Frequency (Hz)	Level (dB)
852.539062	-55.611397
853.515625	-56.940174
854.492188	-56.973511
855.468750	-57.723957
856.445312	-57.543705
857.421875	-57.625851
858.398438	-57.086784
859.375000	-58.373135
860.351562	-59.227959
861.328125	-58.378525
862.304688	-58.520786
863.281250	-59.356220
864.257812	-59.011787
865.234375	-59.654671
866.210938	-59.851364
867.187500	-59.949818
868.164062	-59.764553
869.140625	-61.412846
870.117188	-61.108166
871.093750	-61.883137
872.070312	-61.016975
873.046875	-60.582699
874.023438	-62.073257
875.000000	-63.169044
875.976562	-62.239288
876.953125	-62.050873
877.929688	-62.486355
878.906250	-63.463139
879.882812	-64.685196
880.859375	-65.360481
881.835938	-64.830620
882.812500	-64.517723
883.789062	-64.882339
884.765625	-64.983780
885.742188	-64.624283
886.718750	-64.875343
887.695312	-65.613319
888.671875	-64.972832
889.648438	-64.386230
890.625000	-65.354347
891.601562	-65.436455
892.578125	-64.931549
893.554688	-65.201187
894.531250	-65.465256
895.507812	-64.262344
896.484375	-65.391556
897.460938	-65.719162
898.437500	-66.466713
899.414062	-66.029289
900.390625	-66.029198
901.367188	-66.314949
902.343750	-65.188080
903.320312	-66.286583
904.296875	-65.590721
905.273438	-64.892029
906.250000	-65.538727
907.226562	-66.202698
908.203125	-67.522247
909.179688	-66.749344
910.156250	-66.240211
911.132812	-65.999397
912.109375	-66.924408
913.085938	-66.229683
914.062500	-65.926003
915.039062	-67.064026
916.015625	-67.220757
916.992188	-65.579208
917.968750	-66.309341
918.945312	-67.859879
919.921875	-69.067047
920.898438	-66.709328
921.875000	-66.585312
922.851562	-67.088043
923.828125	-67.726692
924.804688	-68.076157
925.781250	-67.401459
926.757812	-66.310081
927.734375	-67.375465
928.710938	-67.229218
929.687500	-66.610481
930.664062	-67.455727
931.640625	-67.325150
932.617188	-67.455841
933.593750	-68.257660
934.570312	-67.150009
935.546875	-66.118706
936.523438	-66.010307
937.500000	-64.961967
938.476562	-64.964371
939.453125	-66.149391
940.429688	-66.577682
941.406250	-66.614182
942.382812	-66.547287
943.359375	-67.868378
944.335938	-66.970085
945.312500	-67.267189
946.289062	-67.411720
947.265625	-67.539238
948.242188	-68.454300
949.218750	-66.849274
950.195312	-65.286835
951.171875	-65.516815
952.148438	-66.449890
953.125000	-66.995110
954.101562	-67.367485
955.078125	-66.770004
956.054688	-65.787636
957.031250	-66.841766
958.007812	-67.545143
958.984375	-65.306969
959.960938	-65.443810
960.937500	-65.091461
961.914062	-64.825409
962.890625	-64.423416
963.867188	-63.811012
964.843750	-62.453846
965.820312	-62.048752
966.796875	-62.140820
967.773438	-63.313042
968.750000	-65.370667
969.726562	-62.480152
970.703125	-62.670479
971.679688	-63.234245
972.656250	-62.559536
973.632812	-62.910675
974.609375	-63.182369
975.585938	-62.883789
976.562500	-61.427040
977.539062	-61.161201
978.515625	-61.371719
979.492188	-60.553146
980.468750	-61.881161
981.445312	-61.854431
982.421875	-61.201591
983.398438	-61.370338
984.375000	-61.594936
985.351562	-59.439266
986.328125	-58.949581
987.304688	-60.348675
988.281250	-59.614868
989.257812	-59.370331
990.234375	-59.421196
991.210938	-59.617153
992.187500	-59.590927
993.164062	-58.671543
994.140625	-56.612915
995.117188	-56.706924
996.093750	-55.669525
997.070312	-55.652344
998.046875	-56.109241
999.023438	-56.652863
1000.000000	-56.195843
1000.976562	-55.521702
1001.953125	-54.471478
1002.929688	-54.172211
1003.906250	-52.143520
1004.882812	-52.014771
1005.859375	-52.010235
1006.835938	-51.390717
1007.812500	-50.759995
1008.789062	-50.244301
1009.765625	-49.140289
1010.742188	-47.823486
1011.718750	-48.846394
1012.695312	-48.406906
1013.671875	-48.767246
1014.648438	-48.279011
1015.625000	-48.646812
1016.601562	-50.596226
1017.578125	-50.324535
1018.554688	-50.579983
1019.531250	-52.520805
1020.507812	-52.560539
1021.484375	-52.710773
1022.460938	-53.967064
1023.437500	-54.534897
1024.414062	-54.139561
1025.390625	-55.421131
1026.367188	-55.787392
1027.343750	-55.709972
1028.320312	-57.102680
1029.296875	-56.299744
1030.273438	-56.591896
1031.250000	-57.711601
1032.226562	-59.055798
1033.203125	-59.441284
1034.179688	-59.488117
1035.156250	-58.338940
1036.132812	-58.161968
1037.109375	-59.164761
1038.085938	-59.468788
1039.062500	-59.640724
1040.039062	-59.976048
1041.015625	-59.699036
1041.992188	-59.846653
1042.968750	-60.790787
1043.945312	-61.143852
1044.921875	-61.494617
1045.898438	-62.249649
1046.875000	-62.587112
1047.851562	-61.069847
1048.828125	-61.708443
1049.804688	-62.067917
1050.781250	-62.161884
1051.757812	-63.011932
1052.734375	-63.016220
1053.710938	-62.391850
1054.687500	-63.819817
1055.664062	-63.235718
1056.640625	-62.970623
1057.617188	-64.906425
1058.593750	-62.734741
1059.570312	-62.909428
1060.546875	-63.786140
1061.523438	-64.233864
1062.500000	-64.928741
1063.476562	-64.953850
1064.453125	-63.666580
1065.429688	-62.962185
1066.406250	-64.417824
1067.382812	-65.438934
1068.359375	-63.559814
1069.335938	-64.353333
1070.312500	-65.104637
1071.289062	-65.533279
1072.265625	-63.728481
1073.242188	-64.638710
1074.218750	-64.826645
1075.195312	-64.596527
1076.171875	-64.635201
1077.148438	-65.202675
1078.125000	-65.908821
1079.101562	-64.851189
1080.078125	-65.299561
1081.054688	-66.119682
1082.031250	-64.277153
1083.007812	-65.006752
1083.984375	-66.153801
1084.960938	-66.212524
1085.937500	-65.598709
1086.914062	-65.952034
1087.890625	-66.924988
1088.867188	-66.258705
1089.843750	-64.351891
1090.820312	-64.040039
1091.796875	-64.910599
1092.773438	-64.274597
1093.750000	-64.668777
1094.726562	-65.040962
1095.703125	-65.316422
1096.679688	-64.455116
1097.656250	-64.534126
1098.632812	-65.181526
1099.609375	-66.066109
1100.585938	-65.380295
1101.562500	-65.275360
1102.539062	-66.232452
1103.515625	-65.817947
1104.492188	-66.898094
1105.468750	-67.079620
1106.445312	-64.900612
1107.421875	-63.886158
1108.398438	-64.761299
1109.375000	-63.263790
1110.351562	-63.505318
1111.328125	-64.175171
1112.304688	-64.594879
1113.281250	-65.217827
1114.257812	-65.420891
1115.234375	-65.014244
1116.210938	-63.531082
1117.187500	-64.104439
1118.164062	-65.020744
1119.140625	-62.912144
1120.117188	-63.616837
1121.093750	-63.875900
1122.070312	-64.568153
1123.046875	-64.586166
1124.023438	-63.246220
1125.000000	-63.352913
1125.976562	-62.712288
1126.953125	-63.041153
1127.929688	-62.731419
1128.906250	-62.624653
1129.882812	-63.007229
1130.859375	-62.262444
1131.835938	-62.035973
1132.812500	-62.200096
1133.789062	-62.048782
1134.765625	-61.827911
1135.742188	-61.203976
1136.718750	-61.191521
1137.695312	-62.394188
1138.671875	-62.552979
1139.648438	-62.133503
1140.625000	-60.806080
1141.601562	-60.494740
1142.578125	-60.837616
1143.554688	-61.390869
1144.531250	-60.954979
1145.507812	-60.693504
1146.484375	-60.132706
1147.460938	-59.837646
1148.437500	-59.876587
1149.414062	-60.199211
1150.390625	-60.992188
1151.367188	-59.168400
1152.343750	-58.953171
1153.320312	-59.223980
1154.296875	-59.212677
1155.273438	-59.048985
1156.250000	-58.519394
1157.226562	-58.511124
1158.203125	-57.288120
1159.179688	-56.044193
1160.156250	-55.525360
1161.132812	-57.112717
1162.109375	-58.673664
1163.085938	-57.360641
1164.062500	-55.697834
1165.039062	-53.995113
1166.015625	-55.604237
1166.992188	-55.219978
1167.968750	-53.606052
1168.945312	-53.334927
1169.921875	-52.479656
1170.898438	-51.772938
1171.875000	-51.243233
1172.851562	-51.126640
1173.828125	-51.014946
1174.804688	-51.191051
1175.781250	-51.164352
1176.757812	-51.540112
1177.734375	-50.544952
1178.710938	-49.533497
1179.687500	-48.706173
1180.664062	-48.757538
1181.640625	-49.925186
1182.617188	-49.217758
1183.593750	-50.280441
1184.570312	-50.432804
1185.546875	-51.126865
1186.523438	-51.764050
1187.500000	-52.295620
1188.476562	-52.374413
1189.453125	-54.066418
1190.429688	-54.936268
1191.406250	-54.700890
1192.382812	-54.027767
1193.359375	-54.690750
1194.335938	-55.110470
1195.312500	-55.403008
1196.289062	-54.478413
1197.265625	-54.133572
1198.242188	-57.382103
1199.218750	-57.807140
1200.195312	-56.885704
1201.171875	-58.963615
1202.148438	-60.174580
1203.125000	-60.025700
1204.101562	-58.692795
1205.078125	-58.174419
1206.054688	-57.579094
1207.031250	-57.931614
1208.007812	-60.430119
1208.984375	-59.906742
1209.960938	-59.722218
1210.937500	-61.039341
1211.914062	-61.975224
1212.890625	-61.388885
1213.867188	-61.638702
1214.843750	-61.129688
1215.820312	-60.603504
1216.796875	-61.834049
