Frequency (Hz)	Level (dB)
955.078125	-74.198982
956.054688	-74.407478
957.031250	-74.791962
958.007812	-74.973373
958.984375	-74.359787
959.960938	-74.168312
960.937500	-74.158264
961.914062	-73.646751
962.890625	-74.195000
963.867188	-73.731934
964.843750	-72.234436
965.820312	-72.388535
966.796875	-72.833160
967.773438	-73.884323
968.750000	-74.854912
969.726562	-73.495857
970.703125	-72.448044
971.679688	-73.728058
972.656250	-74.083832
973.632812	-74.410400
974.609375	-74.821358
975.585938	-74.181877
976.562500	-73.683647
977.539062	-73.846382
978.515625	-74.384621
979.492188	-73.680176
980.468750	-75.384567
981.445312	-75.271698
982.421875	-74.887688
983.398438	-75.055977
984.375000	-75.307045
985.351562	-74.581100
986.328125	-73.905769
987.304688	-75.118713
988.281250	-74.924767
989.257812	-75.795990
990.234375	-75.405571
991.210938	-76.450073
992.187500	-77.400986
993.164062	-75.937935
994.140625	-74.944458
995.117188	-74.730812
996.093750	-73.842827
997.070312	-75.064453
998.046875	-76.694466
999.023438	-77.209846
1000.000000	-76.387230
1000.976562	-76.313293
1001.953125	-75.957443
1002.929688	-76.207603
1003.906250	-75.143555
1004.882812	-75.066422
1005.859375	-76.219193
1006.835938	-76.692009
1007.812500	-76.315590
1008.789062	-76.434464
1009.765625	-74.355476
1010.742188	-74.999359
1011.718750	-75.726540
1012.695312	-75.321663
1013.671875	-75.620636
1014.648438	-75.515533
1015.625000	-74.281128
1016.601562	-75.512505
1017.578125	-75.058212
1018.554688	-74.644112
1019.531250	-75.604500
1020.507812	-75.209076
1021.484375	-76.039124
1022.460938	-76.371826
1023.437500	-76.037300
1024.414062	-75.397377
1025.390625	-76.100929
1026.367188	-77.148918
1027.343750	-76.601265
1028.320312	-76.095314
1029.296875	-75.918266
1030.273438	-76.165886
1031.250000	-77.393723
1032.226562	-77.962959
1033.203125	-77.413300
1034.179688	-77.432907
1035.156250	-76.472679
1036.132812	-75.861023
1037.109375	-76.475990
1038.085938	-76.103653
1039.062500	-76.584511
1040.039062	-76.405891
1041.015625	-75.449081
1041.992188	-75.865547
1042.968750	-77.189941
1043.945312	-76.434914
1044.921875	-76.640381
1045.898438	-76.669632
1046.875000	-77.350151
1047.851562	-75.488487
1048.828125	-75.947731
1049.804688	-76.435379
1050.781250	-76.837624
1051.757812	-77.144020
1052.734375	-77.902855
1053.710938	-76.698723
1054.687500	-76.684967
1055.664062	-76.012222
1056.640625	-76.226173
1057.617188	-77.199692
1058.593750	-76.142723
1059.570312	-75.954613
1060.546875	-76.484215
1061.523438	-76.818405
1062.500000	-77.143852
1063.476562	-77.789459
1064.453125	-76.765083
1065.429688	-76.018723
1066.406250	-77.007812
1067.382812	-78.052597
1068.359375	-76.029961
1069.335938	-76.667664
1070.312500	-77.216660
1071.289062	-78.036179
1072.265625	-76.621536
1073.242188	-77.156662
1074.218750	-77.281670
1075.195312	-76.559052
1076.171875	-76.618462
1077.148438	-77.058449
1078.125000	-77.922607
1079.101562	-76.868973
1080.078125	-76.472870
1081.054688	-77.524353
1082.031250	-76.252838
1083.007812	-76.903870
1083.984375	-77.987228
1084.960938	-78.079735
1085.937500	-77.485062
1086.914062	-77.833336
1087.890625	-77.901909
1088.867188	-77.851578
1089.843750	-76.428902
1090.820312	-75.544708
1091.796875	-76.224686
1092.773438	-76.354492
1093.750000	-76.907715
1094.726562	-76.666489
1095.703125	-77.603455
1096.679688	-76.409966
1097.656250	-76.146034
1098.632812	-76.628723
1099.609375	-77.585815
1100.585938	-76.929352
1101.562500	-76.695930
1102.539062	-78.013779
1103.515625	-77.497192
1104.492188	-78.225594
1105.468750	-77.871437
1106.445312	-77.254074
1107.421875	-76.789909
1108.398438	-77.092529
1109.375000	-76.057251
1110.351562	-76.148773
1111.328125	-76.753883
1112.304688	-76.268471
1113.281250	-77.042473
1114.257812	-78.165047
1115.234375	-77.720322
1116.210938	-76.900719
1117.187500	-76.763481
1118.164062	-77.734444
1119.140625	-76.800652
1120.117188	-76.676010
1121.093750	-76.714714
1122.070312	-78.247597
1123.046875	-77.735062
1124.023438	-76.648117
1125.000000	-77.347717
1125.976562	-76.967758
1126.953125	-77.009178
1127.929688	-78.155708
1128.906250	-76.444687
1129.882812	-76.717018
1130.859375	-76.741638
1131.835938	-76.455048
1132.812500	-76.453156
1133.789062	-76.599777
1134.765625	-76.041550
1135.742188	-75.619637
1136.718750	-76.118202
1137.695312	-77.454659
1138.671875	-77.660744
1139.648438	-76.761131
1140.625000	-76.607796
1141.601562	-76.330627
1142.578125	-77.158798
1143.554688	-77.471848
1144.531250	-77.468239
1145.507812	-76.869522
1146.484375	-77.220123
1147.460938	-76.586121
1148.437500	-77.008072
1149.414062	-77.063606
1150.390625	-77.311943
1151.367188	-77.546516
1152.343750	-77.548256
1153.320312	-78.424332
1154.296875	-78.339287
1155.273438	-78.121742
1156.250000	-78.321747
1157.226562	-78.148308
1158.203125	-77.204155
1159.179688	-76.154144
1160.156250	-76.097687
1161.132812	-77.789093
1162.109375	-79.039169
1163.085938	-79.803757
1164.062500	-78.171104
1165.039062	-76.999664
1166.015625	-78.954231
1166.992188	-79.328934
1167.968750	-78.307800
1168.945312	-77.879227
1169.921875	-77.502853
1170.898438	-77.152985
1171.875000	-77.716515
1172.851562	-77.886406
1173.828125	-78.609512
