Frequency (Hz)	Level (dB)
1070.312500	-70.659569
1071.289062	-70.605965
1072.265625	-68.548943
1073.242188	-69.457497
1074.218750	-69.859642
1075.195312	-69.178566
1076.171875	-68.981384
1077.148438	-69.351410
1078.125000	-69.644501
1079.101562	-68.823837
1080.078125	-69.435654
1081.054688	-70.366829
1082.031250	-68.075333
1083.007812	-69.101799
1083.984375	-70.242203
1084.960938	-69.810478
1085.937500	-69.083778
1086.914062	-69.244347
1087.890625	-69.972679
1088.867188	-69.517853
1089.843750	-67.317841
1090.820312	-66.987465
1091.796875	-67.858917
1092.773438	-67.176323
1093.750000	-67.099586
1094.726562	-67.319557
1095.703125	-67.777153
1096.679688	-67.072510
1097.656250	-66.851624
1098.632812	-67.819901
1099.609375	-68.510406
1100.585938	-67.459831
1101.562500	-67.366554
1102.539062	-68.249344
1103.515625	-67.638046
1104.492188	-69.152222
1105.468750	-69.036469
1106.445312	-66.206612
1107.421875	-65.254707
1108.398438	-66.245728
1109.375000	-64.651474
1110.351562	-64.505463
1111.328125	-65.083839
1112.304688	-65.830811
1113.281250	-66.976089
1114.257812	-66.525513
1115.234375	-65.581825
1116.210938	-64.369102
1117.187500	-64.814651
1118.164062	-65.846077
1119.140625	-63.563793
1120.117188	-64.495773
1121.093750	-64.799393
1122.070312	-65.106148
1123.046875	-64.752190
1124.023438	-63.288670
1125.000000	-63.573463
1125.976562	-62.775333
1126.953125	-62.995625
1127.929688	-62.328629
1128.906250	-62.272312
1129.882812	-63.019909
1130.859375	-62.057568
1131.835938	-61.629131
1132.812500	-61.536011
1133.789062	-61.670319
1134.765625	-61.024742
1135.742188	-60.518532
1136.718750	-60.692932
1137.695312	-61.397007
1138.671875	-61.529579
1139.648438	-61.423603
1140.625000	-59.761890
1141.601562	-59.224110
1142.578125	-59.586525
1143.554688	-60.045288
1144.531250	-59.342400
1145.507812	-59.323360
1146.484375	-58.649685
1147.460938	-58.248875
1148.437500	-57.934765
1149.414062	-58.543343
1150.390625	-59.116692
1151.367188	-57.498978
1152.343750	-57.092392
1153.320312	-57.154831
1154.296875	-57.142120
1155.273438	-57.587681
1156.250000	-57.597851
1157.226562	-57.691387
1158.203125	-55.959911
1159.179688	-54.649837
1160.156250	-54.137501
1161.132812	-56.180031
1162.109375	-58.039051
1163.085938	-57.170719
1164.062500	-55.791187
